time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-2.81628520617,4.96114926649,23.4450223185,0.206326015932,0.0661707253671,0.0,-1.9755096776,4.05864125877,5.63499518498,0.0456216785534,0.0753584587993,0.0,476.08904492038687,478.2081329372766,478.7236817987258,479.01057432747643
4.020000000000002,-2.93588700005,5.20732685041,23.7797210877,0.209533451229,0.070850561803,0.0,-2.01158223794,4.14746891283,5.5219950253,0.0657478328454,0.082809278841,0.0,409.9708435059315,410.63788098448896,409.29291901322256,411.082768275168
4.080000000000001,-3.05790316694,5.45938230821,24.110071719,0.213501753205,0.0753485743467,0.0,-2.05603037231,4.25458419555,5.48954814085,0.066907835949,0.0507045592257,0.0,437.6271807127245,434.950242131214,437.38582793250873,437.4857704535195
4.14,-3.18285742319,5.71846452765,24.4410130895,0.217363460456,0.0779551566587,0.0,-2.10936644996,4.38163726427,5.54121775103,0.058712603359,0.0221126689906,0.0,465.3014509996027,463.0580789750174,464.273239145342,463.63248651107006
4.199999999999998,-3.31058234004,5.98389826561,24.7690750946,0.220663910978,0.0798091199132,0.0,-2.14831144666,4.46639506857,5.39474834236,0.0463210154897,0.044349567274,0.0,398.3013900348338,400.3308965421325,399.53883900125976,398.4095243311955
4.259999999999997,-3.44112635139,6.2556618902,25.093796861,0.223855536296,0.0826035386456,0.0,-2.20339728304,4.59244632774,5.42882397969,0.0642546794063,0.0506858856685,0.0,458.13526261985913,458.64011189685635,458.26609208427124,459.69141074263035
4.319999999999996,-3.57526641907,6.5356471114,25.4232678722,0.227974615672,0.0855348910161,0.0,-2.26819655972,4.74046735916,5.55246981854,0.0762429052147,0.044920094755,0.0,487.55298435928984,487.1231621557789,486.4393215499011,487.33947973837013
4.379999999999995,-3.71306588938,6.8238015612,25.7567969981,0.232014135918,0.0884779959606,0.0,-2.32536609456,4.86486653713,5.56472004372,0.0360208984103,0.056243929558,0.0,454.99456100917564,455.9018642326607,456.38616582462635,453.16656821701486
4.439999999999993,-3.85429863527,7.11930877876,26.0904207007,0.234186428958,0.09171449424,0.0,-2.38268493786,4.98535954471,5.55582158453,0.0365702569988,0.0488880279324,0.0,449.5561677259532,448.96147050699017,449.12459031450345,449.16972884757035
4.499999999999992,-3.99889119896,7.42170063133,26.4220274771,0.236906685528,0.0949110877045,0.0,-2.43734538535,5.09443022251,5.49777080447,0.0587634213367,0.0608568307057,0.0,433.3317591036259,434.338893444455,432.4165384219302,434.28374338353296
4.559999999999991,-4.14678392433,7.7305592593,26.7497542563,0.240475304311,0.0986174880239,0.0,-2.49273445765,5.20100826147,5.4265091874,0.0608666204171,0.0635453010946,0.0,429.30729142107856,429.53828853575703,428.7749552302079,428.95626777744536
4.6199999999999894,-4.29821056429,8.04618539546,27.0746055156,0.244330523503,0.103750626043,0.0,-2.55521898399,5.31997673214,5.40160101254,0.0702854436104,0.110877487722,0.0,442.3289185919162,446.21598808021747,444.3141790063353,445.08889320415904
4.679999999999988,-4.45331206732,8.36858517852,27.3963462266,0.248648015208,0.110249346628,0.0,-2.61536172345,5.42686874296,5.32308327296,0.0751081149947,0.102617264745,0.0,426.6658026552189,425.9706474985929,427.9668522812469,428.3814495403987
4.739999999999987,-4.61195180746,8.69704815988,27.7118455773,0.253431104413,0.117355718155,0.0,-2.67315531579,5.52214618905,5.19383463308,0.0876270453917,0.139018987796,0.0,407.4966126365549,410.75173114685316,409.50648567741075,410.62450890429005
4.799999999999986,-4.77458419683,9.0321417164,28.0229510786,0.258705152382,0.126274679832,0.0,-2.74864072965,5.64782426472,5.17584866081,0.0884423930488,0.16307011603,0.0,446.7574864472115,448.73480339970195,446.3510562982943,446.4239816984765
4.859999999999984,-4.94232399562,9.37566203767,28.3360707625,0.26427065449,0.135766518213,0.0,-2.84354670205,5.80294756592,5.26026339392,0.100227269795,0.146053423561,0.0,479.8509761860754,478.5787089599159,481.4398323691311,482.3373438453037
4.919999999999983,-5.11512660914,9.72699915016,28.6484398665,0.269917720778,0.144897432406,0.0,-2.91722624405,5.90856810974,5.15202976625,0.0776693406794,0.162241480519,0.0,419.3173892572314,420.7447746011629,421.5632962898057,419.61684081227855
4.979999999999982,-5.29271388848,10.0851200599,28.9557498751,0.27476883989,0.154313228833,0.0,-3.00311045379,6.02892359032,5.09132988002,0.0865555294961,0.143348744952,0.0,437.32018623856857,435.76679447141686,436.4521928962035,437.1987808191563
5.0399999999999805,-5.47555037356,10.4504012129,29.2590381917,0.280049492557,0.16280581219,0.0,-3.09211614522,6.14728607139,5.01803226952,0.0907715087967,0.13766709747,0.0,433.4378517094149,432.979164950561,432.8430183264015,433.2044190158772
